time,class_name,file_path,sharpness,brightness,capture_type,save_mode,roi_x,roi_y,roi_size,saved_width,saved_height
2026-06-17 21:21:09,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0204.jpg,42.70,139.86,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:10,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0205.jpg,41.83,138.40,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:10,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0206.jpg,41.82,142.26,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:11,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0207.jpg,42.59,135.95,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:12,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0208.jpg,42.73,141.61,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:13,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0209.jpg,43.07,138.35,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:13,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0210.jpg,49.77,141.44,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:14,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0211.jpg,50.78,143.54,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:14,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0212.jpg,48.78,143.41,auto,roi_crop,350,65,558,558,558
2026-06-17 21:21:15,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0213.jpg,49.49,141.72,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:37,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0001.jpg,34.99,136.24,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:38,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0002.jpg,35.20,135.39,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:38,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0003.jpg,34.47,132.73,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:42,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0004.jpg,30.79,132.17,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:43,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0005.jpg,31.44,132.11,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:44,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0006.jpg,30.03,134.49,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:45,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0007.jpg,32.05,131.51,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:45,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0008.jpg,31.13,134.41,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:47,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0009.jpg,30.01,135.50,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:47,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0010.jpg,30.59,134.99,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:49,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0011.jpg,30.94,132.70,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:50,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0012.jpg,35.78,133.60,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:51,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0013.jpg,31.01,131.15,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:53,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0014.jpg,30.44,133.38,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:54,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0015.jpg,30.27,132.89,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:58,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0016.jpg,31.61,135.26,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:59,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0017.jpg,38.02,136.89,auto,roi_crop,350,65,558,558,558
2026-06-17 21:25:59,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0018.jpg,36.78,135.71,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:00,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0019.jpg,33.31,134.27,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:01,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0020.jpg,31.38,131.06,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:02,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0021.jpg,30.17,134.69,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:04,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0022.jpg,31.53,133.54,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:04,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0023.jpg,31.35,132.92,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:08,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0024.jpg,31.74,126.81,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:08,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0025.jpg,62.44,131.02,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:09,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0026.jpg,67.88,135.50,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:09,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0027.jpg,66.54,134.68,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:10,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0028.jpg,33.73,136.41,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:11,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0029.jpg,49.36,134.92,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:11,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0030.jpg,60.41,134.82,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:12,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0031.jpg,58.20,133.95,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:12,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0032.jpg,60.98,133.97,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:13,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0033.jpg,78.16,127.63,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:14,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0034.jpg,95.91,131.41,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:14,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0035.jpg,96.33,131.53,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:15,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0036.jpg,94.21,131.01,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:15,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0037.jpg,89.75,125.24,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:16,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0038.jpg,52.39,133.19,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:17,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0039.jpg,100.03,138.19,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:17,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0040.jpg,91.04,137.17,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:18,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0041.jpg,30.40,133.14,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:19,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0042.jpg,51.31,136.19,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:19,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0043.jpg,49.65,133.40,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:20,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0044.jpg,35.72,132.11,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:21,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0045.jpg,38.81,133.12,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:21,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0046.jpg,39.76,132.84,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:22,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0047.jpg,34.23,126.14,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:22,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0048.jpg,54.12,133.02,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:23,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0049.jpg,39.32,133.03,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:23,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0050.jpg,66.77,130.50,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:24,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0051.jpg,30.12,132.42,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:25,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0052.jpg,41.53,134.56,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:25,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0053.jpg,65.27,135.10,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:26,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0054.jpg,66.79,134.74,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:26,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0055.jpg,36.12,130.68,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:27,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0056.jpg,56.51,134.77,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:27,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0057.jpg,65.48,132.01,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:28,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0058.jpg,31.66,136.94,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:29,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0059.jpg,35.63,140.17,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:30,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0060.jpg,35.83,140.11,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:31,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0061.jpg,43.54,123.95,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:31,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0062.jpg,52.45,132.26,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:32,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0063.jpg,67.10,133.58,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:33,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0064.jpg,37.99,131.50,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:34,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0065.jpg,44.58,131.88,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:34,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0066.jpg,30.91,125.62,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:35,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0067.jpg,39.94,129.30,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:35,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0068.jpg,60.83,133.38,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:36,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0069.jpg,39.28,132.99,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:37,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0070.jpg,72.32,133.38,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:37,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0071.jpg,43.57,113.23,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:38,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0072.jpg,36.82,138.65,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:39,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0073.jpg,33.04,141.20,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:39,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0074.jpg,36.81,140.38,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:40,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0075.jpg,43.54,130.41,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:41,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0076.jpg,68.82,134.01,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:42,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0077.jpg,48.66,132.02,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:43,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0078.jpg,56.78,135.39,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:43,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0079.jpg,41.89,136.97,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:44,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0080.jpg,66.02,133.66,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:45,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0081.jpg,35.93,116.60,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:46,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0082.jpg,35.58,133.45,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:46,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0083.jpg,32.95,132.37,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:47,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0084.jpg,40.33,132.93,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:48,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0085.jpg,50.78,136.07,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:49,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0086.jpg,34.97,131.94,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:49,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0087.jpg,45.94,136.43,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:50,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0088.jpg,37.87,133.11,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:51,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0089.jpg,36.86,137.77,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:51,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0090.jpg,38.04,140.93,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:53,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0091.jpg,35.12,133.64,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:54,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0092.jpg,45.06,135.35,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:55,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0093.jpg,42.07,136.35,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:56,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0094.jpg,33.92,136.22,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:56,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0095.jpg,41.99,138.69,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:57,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0096.jpg,39.65,135.08,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:58,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0097.jpg,33.59,130.96,auto,roi_crop,350,65,558,558,558
2026-06-17 21:26:58,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0098.jpg,38.07,134.81,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:00,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0099.jpg,37.71,128.90,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:00,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0100.jpg,47.69,134.78,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:01,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0101.jpg,47.68,133.90,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:02,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0102.jpg,43.07,133.53,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:02,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0103.jpg,45.46,135.95,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:03,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0104.jpg,40.70,133.06,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:03,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0105.jpg,33.94,133.15,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:04,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0106.jpg,50.68,135.60,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:05,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0107.jpg,33.78,132.35,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:06,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0108.jpg,43.84,135.88,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:06,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0109.jpg,41.60,134.71,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:07,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0110.jpg,49.72,132.57,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:08,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0111.jpg,57.97,136.87,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:09,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0112.jpg,37.60,134.04,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:09,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0113.jpg,41.96,137.75,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:10,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0114.jpg,39.91,137.39,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:11,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0115.jpg,42.82,132.84,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:12,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0116.jpg,37.24,133.44,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:13,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0117.jpg,36.86,133.58,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:13,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0118.jpg,41.59,135.10,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:14,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0119.jpg,38.16,134.46,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:15,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0120.jpg,44.89,136.74,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:16,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0121.jpg,34.71,132.30,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:17,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0122.jpg,45.02,137.47,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:17,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0123.jpg,45.06,138.45,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:18,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0124.jpg,33.87,136.12,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:19,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0125.jpg,45.26,138.09,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:19,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0126.jpg,36.96,134.05,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:20,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0127.jpg,31.37,131.65,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:21,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0128.jpg,50.10,136.99,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:22,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0129.jpg,42.67,134.16,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:23,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0130.jpg,43.70,138.04,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:23,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0131.jpg,42.09,136.76,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:24,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0132.jpg,37.92,131.48,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:25,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0133.jpg,48.28,137.61,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:25,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0134.jpg,48.01,136.44,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:26,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0135.jpg,41.07,136.87,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:27,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0136.jpg,41.12,138.02,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:28,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0137.jpg,43.84,134.66,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:28,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0138.jpg,50.23,138.20,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:29,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0139.jpg,46.97,135.06,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:29,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0140.jpg,33.28,133.34,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:30,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0141.jpg,47.50,136.67,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:31,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0142.jpg,49.58,137.69,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:33,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0143.jpg,30.43,137.56,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:33,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0144.jpg,38.18,159.33,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:34,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0145.jpg,80.42,151.18,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:34,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0146.jpg,81.10,149.63,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:35,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0147.jpg,40.12,130.72,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:35,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0148.jpg,93.79,145.01,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:36,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0149.jpg,60.64,130.59,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:37,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0150.jpg,73.82,142.36,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:37,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0151.jpg,68.89,143.65,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:38,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0152.jpg,38.30,134.96,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:39,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0153.jpg,69.61,144.97,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:39,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0154.jpg,71.08,143.76,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:39,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0155.jpg,92.14,143.82,auto,roi_crop,350,65,558,558,558
2026-06-17 21:27:40,有害,D:\Garbage Classification\Garbage_Classification_Organized\dataset\有害\有害_0156.jpg,90.84,142.87,auto,roi_crop,350,65,558,558,558
