time,class_name,split,source_path,dest_path,source_file_name,dest_file_name,width,height,mode,file_size_bytes,sha1,status,reason
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余279.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余279.jpg,厨余279.jpg,厨余279.jpg,558,558,RGB,52598,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余57.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余57.jpg,厨余57.jpg,厨余57.jpg,158,234,RGB,12492,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余146.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余146.jpg,厨余146.jpg,厨余146.jpg,1280,720,RGB,74718,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余265.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余265.jpg,厨余265.jpg,厨余265.jpg,558,558,RGB,51064,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余77.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余77.jpg,厨余77.jpg,厨余77.jpg,1280,720,RGB,82807,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余243.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余243.jpg,厨余243.jpg,厨余243.jpg,558,558,RGB,53679,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余213.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余213.jpg,厨余213.jpg,厨余213.jpg,558,558,RGB,62675,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余242.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余242.jpg,厨余242.jpg,厨余242.jpg,558,558,RGB,53727,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余182.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余182.jpg,厨余182.jpg,厨余182.jpg,1280,720,RGB,89147,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余50.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余50.jpg,厨余50.jpg,厨余50.jpg,182,173,RGB,10553,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余142.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余142.jpg,厨余142.jpg,厨余142.jpg,1280,720,RGB,75572,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余110.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余110.jpg,厨余110.jpg,厨余110.jpg,1280,720,RGB,76414,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余80.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余80.jpg,厨余80.jpg,厨余80.jpg,1280,720,RGB,77520,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余205.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余205.jpg,厨余205.jpg,厨余205.jpg,558,558,RGB,63174,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余223.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余223.jpg,厨余223.jpg,厨余223.jpg,558,558,RGB,58123,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余250.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余250.jpg,厨余250.jpg,厨余250.jpg,558,558,RGB,53622,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余1.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余1.jpg,厨余1.jpg,厨余1.jpg,183,194,RGB,8693,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余217.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余217.jpg,厨余217.jpg,厨余217.jpg,558,558,RGB,57681,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余192.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余192.jpg,厨余192.jpg,厨余192.jpg,558,558,RGB,63422,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余125.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余125.jpg,厨余125.jpg,厨余125.jpg,1280,720,RGB,75795,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余37.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余37.jpg,厨余37.jpg,厨余37.jpg,173,198,RGB,10901,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余69.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余69.jpg,厨余69.jpg,厨余69.jpg,1280,720,RGB,79088,,success,
2026-06-24 11:07:37,厨余,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余171.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\厨余\厨余171.jpg,厨余171.jpg,厨余171.jpg,1280,720,RGB,89970,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余119.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余119.jpg,厨余119.jpg,厨余119.jpg,1280,720,RGB,75870,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余203.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余203.jpg,厨余203.jpg,厨余203.jpg,558,558,RGB,61272,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余107.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余107.jpg,厨余107.jpg,厨余107.jpg,1280,720,RGB,76023,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余225.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余225.jpg,厨余225.jpg,厨余225.jpg,558,558,RGB,60770,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余274.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余274.jpg,厨余274.jpg,厨余274.jpg,558,558,RGB,52666,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余191.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余191.jpg,厨余191.jpg,厨余191.jpg,558,558,RGB,63300,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余251.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余251.jpg,厨余251.jpg,厨余251.jpg,558,558,RGB,52265,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余165.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余165.jpg,厨余165.jpg,厨余165.jpg,1280,720,RGB,85951,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余212.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余212.jpg,厨余212.jpg,厨余212.jpg,558,558,RGB,58624,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余259.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余259.jpg,厨余259.jpg,厨余259.jpg,558,558,RGB,53614,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余194.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余194.jpg,厨余194.jpg,厨余194.jpg,558,558,RGB,58405,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余87.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余87.jpg,厨余87.jpg,厨余87.jpg,1280,720,RGB,77474,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余136.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余136.jpg,厨余136.jpg,厨余136.jpg,1280,720,RGB,77114,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余122.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余122.jpg,厨余122.jpg,厨余122.jpg,1280,720,RGB,73125,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余253.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余253.jpg,厨余253.jpg,厨余253.jpg,558,558,RGB,53569,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余70.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余70.jpg,厨余70.jpg,厨余70.jpg,1280,720,RGB,84620,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余176.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余176.jpg,厨余176.jpg,厨余176.jpg,1280,720,RGB,89497,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余193.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余193.jpg,厨余193.jpg,厨余193.jpg,558,558,RGB,62774,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余18.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余18.jpg,厨余18.jpg,厨余18.jpg,173,178,RGB,7933,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余73.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余73.jpg,厨余73.jpg,厨余73.jpg,1280,720,RGB,81786,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余67.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余67.jpg,厨余67.jpg,厨余67.jpg,1280,720,RGB,81660,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余211.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余211.jpg,厨余211.jpg,厨余211.jpg,558,558,RGB,59777,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余34.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余34.jpg,厨余34.jpg,厨余34.jpg,174,170,RGB,9960,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余245.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余245.jpg,厨余245.jpg,厨余245.jpg,558,558,RGB,51347,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余2.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余2.jpg,厨余2.jpg,厨余2.jpg,195,180,RGB,8310,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余233.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余233.jpg,厨余233.jpg,厨余233.jpg,558,558,RGB,54939,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余140.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余140.jpg,厨余140.jpg,厨余140.jpg,1280,720,RGB,73748,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余163.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余163.jpg,厨余163.jpg,厨余163.jpg,1280,720,RGB,89095,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余200.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余200.jpg,厨余200.jpg,厨余200.jpg,558,558,RGB,60688,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余249.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余249.jpg,厨余249.jpg,厨余249.jpg,558,558,RGB,52895,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余218.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余218.jpg,厨余218.jpg,厨余218.jpg,558,558,RGB,52487,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余207.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余207.jpg,厨余207.jpg,厨余207.jpg,558,558,RGB,57444,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余139.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余139.jpg,厨余139.jpg,厨余139.jpg,1280,720,RGB,75428,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余273.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余273.jpg,厨余273.jpg,厨余273.jpg,558,558,RGB,51412,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余6.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余6.jpg,厨余6.jpg,厨余6.jpg,141,126,RGB,4685,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余79.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余79.jpg,厨余79.jpg,厨余79.jpg,1280,720,RGB,76933,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余82.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余82.jpg,厨余82.jpg,厨余82.jpg,1280,720,RGB,78164,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余160.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余160.jpg,厨余160.jpg,厨余160.jpg,1280,720,RGB,89156,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余36.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余36.jpg,厨余36.jpg,厨余36.jpg,246,290,RGB,23060,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余65.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余65.jpg,厨余65.jpg,厨余65.jpg,1280,720,RGB,79371,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余275.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余275.jpg,厨余275.jpg,厨余275.jpg,558,558,RGB,51543,,success,
2026-06-24 11:07:37,厨余,val,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余103.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\val\厨余\厨余103.jpg,厨余103.jpg,厨余103.jpg,1280,720,RGB,81028,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余234.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余234.jpg,厨余234.jpg,厨余234.jpg,558,558,RGB,59296,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余85.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余85.jpg,厨余85.jpg,厨余85.jpg,1280,720,RGB,77162,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余45.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余45.jpg,厨余45.jpg,厨余45.jpg,156,232,RGB,12335,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余4.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余4.jpg,厨余4.jpg,厨余4.jpg,159,204,RGB,7612,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余254.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余254.jpg,厨余254.jpg,厨余254.jpg,558,558,RGB,51403,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余93.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余93.jpg,厨余93.jpg,厨余93.jpg,1280,720,RGB,81249,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余12.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余12.jpg,厨余12.jpg,厨余12.jpg,130,135,RGB,4735,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余104.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余104.jpg,厨余104.jpg,厨余104.jpg,1280,720,RGB,79292,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余157.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余157.jpg,厨余157.jpg,厨余157.jpg,1280,720,RGB,72691,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余238.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余238.jpg,厨余238.jpg,厨余238.jpg,558,558,RGB,53603,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余173.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余173.jpg,厨余173.jpg,厨余173.jpg,1280,720,RGB,90190,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余269.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余269.jpg,厨余269.jpg,厨余269.jpg,558,558,RGB,50106,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余199.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余199.jpg,厨余199.jpg,厨余199.jpg,558,558,RGB,61498,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余51.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余51.jpg,厨余51.jpg,厨余51.jpg,170,195,RGB,9788,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余108.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余108.jpg,厨余108.jpg,厨余108.jpg,1280,720,RGB,73650,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余237.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余237.jpg,厨余237.jpg,厨余237.jpg,558,558,RGB,53614,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余117.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余117.jpg,厨余117.jpg,厨余117.jpg,1280,720,RGB,84273,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余84.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余84.jpg,厨余84.jpg,厨余84.jpg,1280,720,RGB,77715,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余74.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余74.jpg,厨余74.jpg,厨余74.jpg,1280,720,RGB,80027,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余78.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余78.jpg,厨余78.jpg,厨余78.jpg,1280,720,RGB,79098,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余224.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余224.jpg,厨余224.jpg,厨余224.jpg,558,558,RGB,58941,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余32.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余32.jpg,厨余32.jpg,厨余32.jpg,172,163,RGB,9597,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余239.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余239.jpg,厨余239.jpg,厨余239.jpg,558,558,RGB,55504,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余62.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余62.jpg,厨余62.jpg,厨余62.jpg,1280,720,RGB,81426,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余156.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余156.jpg,厨余156.jpg,厨余156.jpg,1280,720,RGB,75167,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余49.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余49.jpg,厨余49.jpg,厨余49.jpg,161,164,RGB,9847,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余231.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余231.jpg,厨余231.jpg,厨余231.jpg,558,558,RGB,59490,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余240.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余240.jpg,厨余240.jpg,厨余240.jpg,558,558,RGB,55355,,success,
2026-06-24 11:07:37,厨余,test,D:\Garbage Classification\Garbage_Classification_Organized\dataset\厨余\厨余175.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\test\厨余\厨余175.jpg,厨余175.jpg,厨余175.jpg,1280,720,RGB,90238,,success,
